oferta,recamaras,bathrooms,mts,lat,lon,fecha_consulta,fuente,precio,precio_m2
departamento en venta en playa azul fovissste,2,2,156.0,23.246437,-106.39185,2024-09-02 13:00:56.917298,lamudi,6500000.0,41666.666666666664
departamento en venta en marina real,104,2,104.0,23.2747317,-106.4592768,2024-09-02 13:00:56.917298,lamudi,6195000.0,59567.307692307695
departamento en venta en sabalo country club,2,2,85.0,23.26236,-106.46121,2024-09-02 13:00:56.917298,lamudi,3800000.0,44705.882352941175
departamento en venta en marina mazatlan,2,2,93.0,23.27715182,-106.46491036,2024-09-02 13:00:56.917298,lamudi,5529000.0,59451.6129032258
casa en venta en marina mazatlan,4,5,366.0,23.2775658,-106.4527369,2024-09-02 13:00:56.917298,lamudi,13900000.0,37978.14207650273
penthouse en venta en reforma,3,3,450.0,23.2133948,-106.4209186,2024-09-02 13:00:56.917298,lamudi,24900000.0,55333.333333333336
casa en venta en sabalo cerritos,4,3,290.0,23.2917003,-106.4744578,2024-09-02 13:00:56.917298,lamudi,10987889.999999998,37889.27586206896
departamento en venta en cerritos resort,2,2,148.0,23.27097,-106.4645014,2024-09-02 13:00:56.917298,lamudi,7305461.999999999,49361.22972972973
departamento en venta en real pacifico,2,2,140.0,23.2763963,-106.4349268,2024-09-02 13:00:56.917298,lamudi,2100000.0,15000.0
casa en venta en rincon colonial,2,2,165.0,23.2475768,-106.4503449,2024-09-02 13:00:56.917298,lamudi,5990000.0,36303.030303030304
casa en venta en marina mazatlan,3,3,220.0,23.2929564,-106.4564725,2024-09-02 13:00:56.917298,lamudi,6170000.0,28045.454545454544
